mouse_symbol	mouse_ensembl	human_symbol	mapping_type	matrix_symbol_normalised_to	normalisation_source	babelgene_version
Tctex1d1	ENSMUSG00000028523	DYNLT5	one2one	Dynlt5	org.Mm.eg.db	22.9
Tctex1d2	ENSMUSG00000014075	DYNLT2B	one2one	Dynlt2b	org.Mm.eg.db	22.9
Tctex1d4	ENSMUSG00000047671	DYNLT4	one2one	Dynlt4	org.Mm.eg.db	22.9
Tctn1	ENSMUSG00000038593	TCTN1	one2one	NA		22.9
Tctn2	ENSMUSG00000118662	TCTN2	one2one	NA		22.9
Tctn3	ENSMUSG00000025008	TCTN3	one2one	NA		22.9
Tdg	ENSMUSG00000034674	TDG	one2one	NA		22.9
Tdgf1	ENSMUSG00000032494	TDGF1	one2one	NA		22.9
Tdo2	ENSMUSG00000028011	TDO2	one2one	NA		22.9
Tdp1	ENSMUSG00000021177	TDP1	one2one	NA		22.9
Tdp2	ENSMUSG00000035958	TDP2	one2one	NA		22.9
Tdrd3	ENSMUSG00000022019	TDRD3	one2one	NA		22.9
Tdrd5	ENSMUSG00000060985	TDRD5	one2one	NA		22.9
Tdrd7	ENSMUSG00000035517	TDRD7	one2one	NA		22.9
Tdrkh	ENSMUSG00000041912	TDRKH	one2one	NA		22.9
Tdrp	ENSMUSG00000050052	TDRP	one2one	NA		22.9
Tead1	ENSMUSG00000055320	TEAD1	one2one	NA		22.9
Tead2	ENSMUSG00000030796	TEAD2	one2one	NA		22.9
Tead3	ENSMUSG00000002249	TEAD3	one2one	NA		22.9
Tead4	ENSMUSG00000030353	TEAD4	one2one	NA		22.9
Tec	ENSMUSG00000029217	TEC	one2one	NA		22.9
Tecpr1	ENSMUSG00000066621	TECPR1	one2one	NA		22.9
Tecpr2	ENSMUSG00000021275	TECPR2	one2one	NA		22.9
Tecr	ENSMUSG00000031708	TECR	one2one	NA		22.9
Tedc1	ENSMUSG00000037466	TEDC1	one2one	NA		22.9
Tedc2	ENSMUSG00000024118	TEDC2	one2one	NA		22.9
Tef	ENSMUSG00000022389	TEF	one2one	NA		22.9
Tefm	ENSMUSG00000046909	TEFM	one2one	NA		22.9
Tekt2	ENSMUSG00000028845	TEKT2	one2one	NA		22.9
Telo2	ENSMUSG00000024170	TELO2	one2one	NA		22.9
Ten1	ENSMUSG00000020778	TEN1	one2one	NA		22.9
Tenm1	ENSMUSG00000016150	TENM1	one2one	NA		22.9
Tenm4	ENSMUSG00000048078	TENM4	one2one	NA		22.9
Tent2	ENSMUSG00000042167	TENT2	one2one	NA		22.9
Tent4a	ENSMUSG00000034575	TENT4A	one2one	NA		22.9
Tent4b	ENSMUSG00000036779	TENT4B	one2one	NA		22.9
Tent5a	ENSMUSG00000032265	TENT5A	one2one	NA		22.9
Tent5c	ENSMUSG00000044468	TENT5C	one2one	NA		22.9
Tent5d	ENSMUSG00000073007	TENT5D	one2one	NA		22.9
Tep1	ENSMUSG00000006281	TEP1	one2one	NA		22.9
Tepsin	ENSMUSG00000025377	TEPSIN	one2one	NA		22.9
Terb1	ENSMUSG00000052616	TERB1	one2one	NA		22.9
Terf1	ENSMUSG00000025925	TERF1	one2one	NA		22.9
Terf2	ENSMUSG00000031921	TERF2	one2one	NA		22.9
Terf2ip	ENSMUSG00000033430	TERF2IP	one2one	NA		22.9
Tert	ENSMUSG00000021611	TERT	one2one	NA		22.9
Tes	ENSMUSG00000029552	TES	one2one	NA		22.9
Tes3-ps	ENSMUSG00000113255	DCUN1D1	many2one	NA		22.9
Tesc	ENSMUSG00000029359	TESC	one2one	NA		22.9
Tesk1	ENSMUSG00000028458	TESK1	one2one	NA		22.9
Tesk2	ENSMUSG00000033985	TESK2	one2one	NA		22.9
Tesmin	ENSMUSG00000024905	TESMIN	one2one	NA		22.9
Tespa1	ENSMUSG00000034833	TESPA1	one2one	NA		22.9
Tet1	ENSMUSG00000047146	TET1	one2one	NA		22.9
Tet2	ENSMUSG00000040943	TET2	one2one	NA		22.9
Tet3	ENSMUSG00000034832	TET3	one2one	NA		22.9
Tex10	ENSMUSG00000028345	TEX10	one2one	NA		22.9
Tex11	ENSMUSG00000009670	TEX11	one2one	NA		22.9
Tex14	ENSMUSG00000010342	TEX14	one2one	NA		22.9
Tex15	ENSMUSG00000009628	TEX15	one2one	NA		22.9
Tex2	ENSMUSG00000040548	TEX2	one2one	NA		22.9
Tex26	ENSMUSG00000029660	TEX26	one2one	NA		22.9
Tex261	ENSMUSG00000014748	TEX261	one2one	NA		22.9
Tex264	ENSMUSG00000040813	TEX264	one2one	NA		22.9
Tex30	ENSMUSG00000026049	TEX30	one2one	NA		22.9
Tex38	ENSMUSG00000044556	TEX38	one2one	NA		22.9
Tex52	ENSMUSG00000079304	TEX52	one2one	NA		22.9
Tex9	ENSMUSG00000090626	TEX9	one2one	NA		22.9
Tfam	ENSMUSG00000003923	TFAM	one2one	NA		22.9
Tfap2a	ENSMUSG00000021359	TFAP2A	one2one	NA		22.9
Tfap4	ENSMUSG00000005718	TFAP4	one2one	NA		22.9
Tfb1m	ENSMUSG00000036983	TFB1M	one2one	NA		22.9
Tfb2m	ENSMUSG00000026492	TFB2M	one2one	NA		22.9
Tfcp2	ENSMUSG00000009733	TFCP2	one2one	NA		22.9
Tfcp2l1	ENSMUSG00000026380	TFCP2L1	one2one	NA		22.9
Tfdp1	ENSMUSG00000038482	TFDP1	one2one	NA		22.9
Tfdp2	ENSMUSG00000032411	TFDP2	one2one	NA		22.9
Tfe3	ENSMUSG00000000134	TFE3	one2one	NA		22.9
Tfeb	ENSMUSG00000023990	TFEB	one2one	NA		22.9
Tff1	ENSMUSG00000024032	TFF1	one2one	NA		22.9
Tfg	ENSMUSG00000022757	TFG	one2one	NA		22.9
Tfip11	ENSMUSG00000029345	TFIP11	one2one	NA		22.9
Tfpi	ENSMUSG00000027082	TFPI	one2one	NA		22.9
Tfpt	ENSMUSG00000006335	TFPT	one2one	NA		22.9
Tfr2	ENSMUSG00000029716	TFR2	one2one	NA		22.9
Tfrc	ENSMUSG00000022797	TFRC	one2one	NA		22.9
Tg	ENSMUSG00000053469	TG	one2one	NA		22.9
Tgds	ENSMUSG00000022130	TGDS	one2one	NA		22.9
Tgfb1	ENSMUSG00000002603	TGFB1	one2one	NA		22.9
Tgfb1i1	ENSMUSG00000030782	TGFB1I1	one2one	NA		22.9
Tgfb2	ENSMUSG00000039239	TGFB2	one2one	NA		22.9
Tgfb3	ENSMUSG00000021253	TGFB3	one2one	NA		22.9
Tgfbi	ENSMUSG00000035493	TGFBI	one2one	NA		22.9
Tgfbr1	ENSMUSG00000007613	TGFBR1	one2one	NA		22.9
Tgfbr2	ENSMUSG00000032440	TGFBR2	one2one	NA		22.9
Tgfbr3	ENSMUSG00000029287	TGFBR3	one2one	NA		22.9
Tgfbr3l	ENSMUSG00000089736	TGFBR3L	one2one	NA		22.9
Tgfbrap1	ENSMUSG00000070939	TGFBRAP1	one2one	NA		22.9
Tgif1	ENSMUSG00000047407	TGIF1	one2one	NA		22.9
Tgif2	ENSMUSG00000062175	TGIF2	one2one	NA		22.9
Tgm1	ENSMUSG00000022218	TGM1	one2one	NA		22.9
Tgm2	ENSMUSG00000037820	TGM2	one2one	NA		22.9
Tgm4	ENSMUSG00000025787	TGM4	one2one	NA		22.9
Tgoln1	ENSMUSG00000056429	TGOLN2	one2one	NA		22.9
Tgs1	ENSMUSG00000028233	TGS1	one2one	NA		22.9
Thada	ENSMUSG00000024251	THADA	one2one	NA		22.9
Thap1	ENSMUSG00000037214	THAP1	one2one	NA		22.9
Thap11	ENSMUSG00000036442	THAP11	one2one	NA		22.9
Thap12	ENSMUSG00000030753	THAP12	one2one	NA		22.9
Thap2	ENSMUSG00000020137	THAP2	one2one	NA		22.9
Thap3	ENSMUSG00000039759	THAP3	one2one	NA		22.9
Thap4	ENSMUSG00000026279	THAP4	one2one	NA		22.9
Thap7	ENSMUSG00000022760	THAP7	one2one	NA		22.9
Thbd	ENSMUSG00000074743	THBD	one2one	NA		22.9
Thbs1	ENSMUSG00000040152	THBS1	one2one	NA		22.9
Thbs3	ENSMUSG00000028047	THBS3	one2one	NA		22.9
Them4	ENSMUSG00000028145	THEM4	one2one	NA		22.9
Them6	ENSMUSG00000056665	THEM6	one2one	NA		22.9
Themis	ENSMUSG00000049109	THEMIS	one2one	NA		22.9
Themis2	ENSMUSG00000037731	THEMIS2	one2one	NA		22.9
Thg1l	ENSMUSG00000011254	THG1L	one2one	NA		22.9
Thnsl1	ENSMUSG00000048550	THNSL1	one2one	NA		22.9
Thnsl2	ENSMUSG00000054474	THNSL2	one2one	NA		22.9
Thoc1	ENSMUSG00000024287	THOC1	one2one	NA		22.9
Thoc2	ENSMUSG00000037475	THOC2	many2one	NA		22.9
Thoc2l	ENSMUSG00000097392	THOC2	many2one	NA		22.9
Thoc3	ENSMUSG00000025872	THOC3	one2one	NA		22.9
Thoc5	ENSMUSG00000034274	THOC5	one2one	NA		22.9
Thoc6	ENSMUSG00000041319	THOC6	one2one	NA		22.9
Thoc7	ENSMUSG00000053453	THOC7	one2one	NA		22.9
Thop1	ENSMUSG00000004929	THOP1	one2one	NA		22.9
Thra	ENSMUSG00000058756	THRA	one2one	NA		22.9
Thrap3	ENSMUSG00000043962	THRAP3	one2one	NA		22.9
Thrb	ENSMUSG00000021779	THRB	one2one	NA		22.9
Thsd1	ENSMUSG00000031480	THSD1	one2one	NA		22.9
Thtpa	ENSMUSG00000045691	THTPA	one2one	NA		22.9
Thumpd1	ENSMUSG00000030942	THUMPD1	one2one	NA		22.9
Thumpd2	ENSMUSG00000024246	THUMPD2	one2one	NA		22.9
Thumpd3	ENSMUSG00000030264	THUMPD3	one2one	NA		22.9
Thy1	ENSMUSG00000032011	THY1	one2one	NA		22.9
Thyn1	ENSMUSG00000035443	THYN1	one2one	NA		22.9
Tia1	ENSMUSG00000071337	TIA1	one2one	NA		22.9
Tial1	ENSMUSG00000030846	TIAL1	one2one	NA		22.9
Tiam1	ENSMUSG00000002489	TIAM1	one2one	NA		22.9
Tiam2	ENSMUSG00000023800	TIAM2	one2one	NA		22.9
Ticam1	ENSMUSG00000047123	TICAM1	one2one	NA		22.9
Ticam2	ENSMUSG00000056130	TICAM2	one2one	NA		22.9
Ticrr	ENSMUSG00000046591	TICRR	one2one	NA		22.9
Tifa	ENSMUSG00000046688	TIFA	one2one	NA		22.9
Tifab	ENSMUSG00000049625	TIFAB	one2one	NA		22.9
Tigar	ENSMUSG00000038028	TIGAR	one2one	NA		22.9
Tigd2	ENSMUSG00000049232	TIGD2	one2one	NA		22.9
Tigd3	ENSMUSG00000044390	TIGD3	one2one	NA		22.9
Tigd5	ENSMUSG00000103906	TIGD5	one2one	NA		22.9
Tigit	ENSMUSG00000071552	TIGIT	one2one	NA		22.9
Timd2	ENSMUSG00000040413	HAVCR1	many2one	NA		22.9
Timeless	ENSMUSG00000039994	TIMELESS	one2one	NA		22.9
Timm10	ENSMUSG00000027076	TIMM10	one2one	NA		22.9
Timm10b	ENSMUSG00000089847	TIMM10B	one2one	NA		22.9
Timm13	ENSMUSG00000020219	TIMM13	one2one	NA		22.9
Timm17a	ENSMUSG00000062580	TIMM17A	one2one	NA		22.9
Timm17b	ENSMUSG00000031158	TIMM17B	one2one	NA		22.9
Timm21	ENSMUSG00000024645	TIMM21	one2one	NA		22.9
Timm22	ENSMUSG00000020843	TIMM22	one2one	NA		22.9
Timm23	ENSMUSG00000013701	TIMM23	one2one	NA		22.9
Timm29	ENSMUSG00000048429	TIMM29	one2one	NA		22.9
Timm44	ENSMUSG00000002949	TIMM44	one2one	NA		22.9
Timm50	ENSMUSG00000003438	TIMM50	one2one	NA		22.9
Timm8a1	ENSMUSG00000048007	TIMM8A	one2one	NA		22.9
Timm8b	ENSMUSG00000039016	TIMM8B	one2one	NA		22.9
Timm9	ENSMUSG00000021079	TIMM9	one2one	NA		22.9
Timmdc1	ENSMUSG00000002846	TIMMDC1	one2one	NA		22.9
Timp1	ENSMUSG00000001131	TIMP1	one2one	NA		22.9
Timp2	ENSMUSG00000017466	TIMP2	one2one	NA		22.9
Timp3	ENSMUSG00000020044	TIMP3	one2one	NA		22.9
Tinf2	ENSMUSG00000007589	TINF2	one2one	NA		22.9
Tiparp	ENSMUSG00000034640	TIPARP	one2one	NA		22.9
Tipin	ENSMUSG00000032397	TIPIN	one2one	NA		22.9
Tiprl	ENSMUSG00000040843	TIPRL	one2one	NA		22.9
Tirap	ENSMUSG00000032041	TIRAP	one2one	NA		22.9
Tjap1	ENSMUSG00000012296	TJAP1	one2one	NA		22.9
Tjp1	ENSMUSG00000030516	TJP1	one2one	NA		22.9
Tjp2	ENSMUSG00000024812	TJP2	one2one	NA		22.9
Tjp3	ENSMUSG00000034917	TJP3	one2one	NA		22.9
Tk1	ENSMUSG00000025574	TK1	one2one	NA		22.9
Tk2	ENSMUSG00000035824	TK2	one2one	NA		22.9
Tkfc	ENSMUSG00000034371	TKFC	one2one	NA		22.9
Tkt	ENSMUSG00000021957	TKT	one2one	NA		22.9
Tlcd1	ENSMUSG00000019437	TLCD1	one2one	NA		22.9
Tlcd2	ENSMUSG00000038217	TLCD2	one2one	NA		22.9
Tlcd4	ENSMUSG00000028132	TLCD4	one2one	NA		22.9
Tlcd5	ENSMUSG00000048503	TLCD5	one2one	NA		22.9
Tldc2	ENSMUSG00000074628	TLDC2	one2one	NA		22.9
Tle1	ENSMUSG00000008305	TLE1	one2one	NA		22.9
Tle2	ENSMUSG00000034771	TLE2	one2one	NA		22.9
Tle3	ENSMUSG00000032280	TLE3	one2one	NA		22.9
Tle4	ENSMUSG00000024642	TLE4	one2one	NA		22.9
Tle5	ENSMUSG00000054452	TLE5	one2one	NA		22.9
Tle6	ENSMUSG00000034758	TLE6	one2one	NA		22.9
Tlk1	ENSMUSG00000041997	TLK1	one2one	NA		22.9
Tlk2	ENSMUSG00000020694	TLK2	one2one	NA		22.9
Tln1	ENSMUSG00000028465	TLN1	one2one	NA		22.9
Tln2	ENSMUSG00000052698	TLN2	one2one	NA		22.9
Tlnrd1	ENSMUSG00000070462	TLNRD1	one2one	NA		22.9
Tlr1	ENSMUSG00000044827	TLR1	one2one	NA		22.9
Tlr2	ENSMUSG00000027995	TLR2	one2one	NA		22.9
Tlr4	ENSMUSG00000039005	TLR4	one2one	NA		22.9
Tlr5	ENSMUSG00000079164	TLR5	one2one	NA		22.9
Tlr6	ENSMUSG00000051498	TLR6	one2one	NA		22.9
Tlr7	ENSMUSG00000044583	TLR7	one2one	NA		22.9
Tlr9	ENSMUSG00000045322	TLR9	one2one	NA		22.9
Tm2d1	ENSMUSG00000028563	TM2D1	one2one	NA		22.9
Tm2d2	ENSMUSG00000031556	TM2D2	one2one	NA		22.9
Tm2d3	ENSMUSG00000078681	TM2D3	one2one	NA		22.9
Tm4sf19	ENSMUSG00000079625	TM4SF19	one2one	NA		22.9
Tm4sf5	ENSMUSG00000018919	TM4SF5	one2one	NA		22.9
Tm6sf1	ENSMUSG00000038623	TM6SF1	one2one	NA		22.9
Tm6sf2	ENSMUSG00000036151	TM6SF2	one2one	NA		22.9
Tm7sf2	ENSMUSG00000024799	TM7SF2	one2one	NA		22.9
Tm7sf3	ENSMUSG00000040234	TM7SF3	one2one	NA		22.9
Tm9sf1	ENSMUSG00000002320	TM9SF1	one2one	NA		22.9
Tm9sf2	ENSMUSG00000025544	TM9SF2	one2one	NA		22.9
Tm9sf3	ENSMUSG00000025016	TM9SF3	one2one	NA		22.9
Tm9sf4	ENSMUSG00000068040	TM9SF4	one2one	NA		22.9
Tma16	ENSMUSG00000025591	TMA16	one2one	NA		22.9
Tma7	ENSMUSG00000091537	TMA7	one2one	NA		22.9
Tmbim1	ENSMUSG00000006301	TMBIM1	one2one	NA		22.9
Tmbim4	ENSMUSG00000020225	TMBIM4	one2one	NA		22.9
Tmbim6	ENSMUSG00000023010	TMBIM6	one2one	NA		22.9
Tmc4	ENSMUSG00000019734	TMC4	one2one	NA		22.9
Tmc6	ENSMUSG00000025572	TMC6	one2one	NA		22.9
Tmc8	ENSMUSG00000050106	TMC8	one2one	NA		22.9
Tmcc1	ENSMUSG00000030126	TMCC1	one2one	NA		22.9
Tmcc2	ENSMUSG00000042066	TMCC2	one2one	NA		22.9
Tmcc3	ENSMUSG00000020023	TMCC3	one2one	NA		22.9
Tmco1	ENSMUSG00000052428	TMCO1	one2one	NA		22.9
Tmco3	ENSMUSG00000038497	TMCO3	one2one	NA		22.9
Tmco4	ENSMUSG00000041143	TMCO4	one2one	NA		22.9
Tmco6	ENSMUSG00000006850	TMCO6	one2one	NA		22.9
Tmed1	ENSMUSG00000032180	TMED1	one2one	NA		22.9
Tmed10	ENSMUSG00000021248	TMED10	one2one	NA		22.9
Tmed2	ENSMUSG00000029390	TMED2	one2one	NA		22.9
Tmed3	ENSMUSG00000032353	TMED3	one2one	NA		22.9
Tmed4	ENSMUSG00000004394	TMED4	one2one	NA		22.9
Tmed5	ENSMUSG00000063406	TMED5	one2one	NA		22.9
Tmed7	ENSMUSG00000033184	TMED7	one2one	NA		22.9
Tmed8	ENSMUSG00000034111	TMED8	one2one	NA		22.9
Tmed9	ENSMUSG00000058569	TMED9	one2one	NA		22.9
Tmeff1	ENSMUSG00000028347	TMEFF1	one2one	NA		22.9
Tmeff2	ENSMUSG00000026109	TMEFF2	one2one	NA		22.9
Tmem101	ENSMUSG00000020921	TMEM101	one2one	NA		22.9
Tmem102	ENSMUSG00000089876	TMEM102	one2one	NA		22.9
Tmem104	ENSMUSG00000045980	TMEM104	one2one	NA		22.9
Tmem106a	ENSMUSG00000034947	TMEM106A	one2one	NA		22.9
Tmem106b	ENSMUSG00000029571	TMEM106B	one2one	NA		22.9
Tmem106c	ENSMUSG00000052369	TMEM106C	one2one	NA		22.9
Tmem107	ENSMUSG00000020895	TMEM107	one2one	NA		22.9
Tmem108	ENSMUSG00000042757	TMEM108	one2one	NA		22.9
Tmem109	ENSMUSG00000034659	TMEM109	one2one	NA		22.9
Tmem11	ENSMUSG00000043284	TMEM11	one2one	NA		22.9
Tmem115	ENSMUSG00000010045	TMEM115	one2one	NA		22.9
Tmem116	ENSMUSG00000029452	TMEM116	one2one	NA		22.9
Tmem120a	ENSMUSG00000039886	TMEM120A	one2one	NA		22.9
Tmem120b	ENSMUSG00000054434	TMEM120B	one2one	NA		22.9
Tmem121	ENSMUSG00000049036	TMEM121	one2one	NA		22.9
Tmem121b	ENSMUSG00000094626	TMEM121B	one2one	NA		22.9
Tmem123	ENSMUSG00000050912	TMEM123	one2one	NA		22.9
Tmem125	ENSMUSG00000050854	TMEM125	one2one	NA		22.9
Tmem126a	ENSMUSG00000030615	TMEM126A	one2one	NA		22.9
Tmem126b	ENSMUSG00000030614	TMEM126B	one2one	NA		22.9
Tmem127	ENSMUSG00000034850	TMEM127	one2one	NA		22.9
Tmem128	ENSMUSG00000067365	TMEM128	one2one	NA		22.9
Tmem129	ENSMUSG00000019295	TMEM129	one2one	NA		22.9
Tmem131	ENSMUSG00000026116	TMEM131	one2one	NA		22.9
Tmem131l	ENSMUSG00000033767	TMEM131L	one2one	NA		22.9
Tmem132a	ENSMUSG00000024736	TMEM132A	one2one	NA		22.9
Tmem134	ENSMUSG00000024845	TMEM134	one2one	NA		22.9
Tmem135	ENSMUSG00000039428	TMEM135	one2one	NA		22.9
Tmem138	ENSMUSG00000024666	TMEM138	one2one	NA		22.9
Tmem139	ENSMUSG00000071506	TMEM139	one2one	NA		22.9
Tmem140	ENSMUSG00000057137	TMEM140	one2one	NA		22.9
Tmem141	ENSMUSG00000026939	TMEM141	one2one	NA		22.9
Tmem143	ENSMUSG00000002781	TMEM143	one2one	NA		22.9
Tmem144	ENSMUSG00000027956	TMEM144	one2one	NA		22.9
Tmem147	ENSMUSG00000006315	TMEM147	one2one	NA		22.9
Tmem14a	ENSMUSG00000025933	TMEM14A	one2one	NA		22.9
Tmem14c	ENSMUSG00000021361	TMEM14C	one2one	NA		22.9
Tmem150a	ENSMUSG00000055912	TMEM150A	one2one	NA		22.9
Tmem151a	ENSMUSG00000061451	TMEM151A	one2one	NA		22.9
Tmem151b	ENSMUSG00000096847	TMEM151B	one2one	NA		22.9
Tmem154	ENSMUSG00000056498	TMEM154	one2one	NA		22.9
Tmem156	ENSMUSG00000037913	TMEM156	one2one	NA		22.9
Tmem158	ENSMUSG00000054871	TMEM158	one2one	NA		22.9
Tmem159	ENSMUSG00000030917	LDAF1	one2one	NA		22.9
Tmem160	ENSMUSG00000019158	TMEM160	one2one	NA		22.9
Tmem161a	ENSMUSG00000002342	TMEM161A	one2one	NA		22.9
Tmem161b	ENSMUSG00000035762	TMEM161B	one2one	NA		22.9
Tmem163	ENSMUSG00000026347	TMEM163	one2one	NA		22.9
Tmem164	ENSMUSG00000047045	TMEM164	one2one	NA		22.9
Tmem165	ENSMUSG00000029234	TMEM165	one2one	NA		22.9
Tmem167	ENSMUSG00000012422	TMEM167A	one2one	NA		22.9
Tmem167b	ENSMUSG00000068732	TMEM167B	one2one	NA		22.9
Tmem168	ENSMUSG00000029569	TMEM168	one2one	NA		22.9
Tmem17	ENSMUSG00000049904	TMEM17	one2one	NA		22.9
Tmem170	ENSMUSG00000031953	TMEM170A	one2one	NA		22.9
Tmem170b	ENSMUSG00000087370	TMEM170B	one2one	NA		22.9
Tmem171	ENSMUSG00000052485	TMEM171	one2one	NA		22.9
Tmem175	ENSMUSG00000013495	TMEM175	one2one	NA		22.9
Tmem176a	ENSMUSG00000023367	TMEM176A	one2one	NA		22.9
Tmem176b	ENSMUSG00000029810	TMEM176B	one2one	NA		22.9
Tmem177	ENSMUSG00000036975	TMEM177	one2one	NA		22.9
Tmem178	ENSMUSG00000024245	TMEM178A	one2one	NA		22.9
Tmem178b	ENSMUSG00000057716	TMEM178B	one2one	NA		22.9
Tmem179b	ENSMUSG00000118346	TMEM179B	one2one	NA		22.9
Tmem18	ENSMUSG00000043061	TMEM18	one2one	NA		22.9
Tmem181a	ENSMUSG00000038141	TMEM181	one2one	NA		22.9
Tmem183a	ENSMUSG00000042305	TMEM183A	one2one	NA		22.9
Tmem184b	ENSMUSG00000009035	TMEM184B	one2one	NA		22.9
Tmem184c	ENSMUSG00000031617	TMEM184C	one2one	NA		22.9
Tmem185a	ENSMUSG00000073139	TMEM185A	one2one	NA		22.9
Tmem185b	ENSMUSG00000098923	TMEM185B	one2one	NA		22.9
Tmem186	ENSMUSG00000043140	TMEM186	one2one	NA		22.9
Tmem189	ENSMUSG00000090213	PEDS1	one2one	Peds1	org.Mm.eg.db	22.9
Tmem19	ENSMUSG00000069520	TMEM19	one2one	NA		22.9
Tmem190	ENSMUSG00000013091	TMEM190	one2one	NA		22.9
Tmem191c	ENSMUSG00000055692	TMEM191B	one2many	Tmem191	org.Mm.eg.db	22.9
Tmem191c	ENSMUSG00000055692	TMEM191C	one2many	Tmem191	org.Mm.eg.db	22.9
Tmem192	ENSMUSG00000025521	TMEM192	one2one	NA		22.9
Tmem198	ENSMUSG00000051703	TMEM198	one2one	NA		22.9
Tmem199	ENSMUSG00000051232	TMEM199	one2one	NA		22.9
Tmem200b	ENSMUSG00000070720	TMEM200B	one2one	NA		22.9
Tmem201	ENSMUSG00000044700	TMEM201	one2one	NA		22.9
Tmem203	ENSMUSG00000078201	TMEM203	one2one	NA		22.9
Tmem204	ENSMUSG00000024168	TMEM204	one2one	NA		22.9
Tmem205	ENSMUSG00000040883	TMEM205	one2one	NA		22.9
Tmem208	ENSMUSG00000014856	TMEM208	one2one	NA		22.9
Tmem209	ENSMUSG00000029782	TMEM209	one2one	NA		22.9
Tmem214	ENSMUSG00000038828	TMEM214	one2one	NA		22.9
Tmem216	ENSMUSG00000024667	TMEM216	one2one	NA		22.9
Tmem217	ENSMUSG00000079580	TMEM217	one2one	NA		22.9
Tmem218	ENSMUSG00000032121	TMEM218	one2one	NA		22.9
Tmem219	ENSMUSG00000060538	TMEM219	one2one	NA		22.9
Tmem220	ENSMUSG00000050270	TMEM220	one2one	NA		22.9
Tmem221	ENSMUSG00000043664	TMEM221	one2one	NA		22.9
Tmem222	ENSMUSG00000028857	TMEM222	one2one	NA		22.9
Tmem223	ENSMUSG00000117924	TMEM223	one2one	NA		22.9
Tmem229b	ENSMUSG00000046157	TMEM229B	one2one	NA		22.9
Tmem230	ENSMUSG00000027341	TMEM230	one2one	NA		22.9
Tmem231	ENSMUSG00000031951	TMEM231	one2one	NA		22.9
Tmem234	ENSMUSG00000028797	TMEM234	one2one	NA		22.9
Tmem237	ENSMUSG00000038079	TMEM237	one2one	NA		22.9
Tmem238	ENSMUSG00000030431	TMEM238	one2one	NA		22.9
Tmem240	ENSMUSG00000084845	TMEM240	one2one	NA		22.9
Tmem241	ENSMUSG00000049411	TMEM241	one2one	NA		22.9
Tmem242	ENSMUSG00000004945	TMEM242	one2one	NA		22.9
Tmem243	ENSMUSG00000079659	TMEM243	one2one	NA		22.9
Tmem245	ENSMUSG00000055296	TMEM245	one2one	NA		22.9
Tmem248	ENSMUSG00000053094	TMEM248	one2one	NA		22.9
Tmem25	ENSMUSG00000002032	TMEM25	one2one	NA		22.9
Tmem250-ps	ENSMUSG00000087679	TMEM250	one2one	NA		22.9
Tmem251	ENSMUSG00000046675	LYSET	one2one	NA		22.9
Tmem253	ENSMUSG00000072571	TMEM253	one2one	NA		22.9
Tmem255a	ENSMUSG00000036502	TMEM255A	one2one	NA		22.9
Tmem256	ENSMUSG00000070394	TMEM256	one2one	NA		22.9
Tmem258	ENSMUSG00000036372	TMEM258	one2one	NA		22.9
Tmem259	ENSMUSG00000013858	TMEM259	one2one	NA		22.9
Tmem26	ENSMUSG00000060044	TMEM26	one2one	NA		22.9
Tmem260	ENSMUSG00000036339	TMEM260	one2one	NA		22.9
Tmem262	ENSMUSG00000047733	TMEM262	one2one	NA		22.9
Tmem263	ENSMUSG00000060935	TMEM263	one2one	NA		22.9
Tmem267	ENSMUSG00000074634	TMEM267	one2one	NA		22.9
Tmem268	ENSMUSG00000045917	TMEM268	one2one	NA		22.9
Tmem273	ENSMUSG00000041707	TMEM273	one2one	NA		22.9
Tmem29	ENSMUSG00000041353	FAM156A	one2one	NA		22.9
Tmem30a	ENSMUSG00000032328	TMEM30A	one2one	NA		22.9
Tmem30b	ENSMUSG00000034435	TMEM30B	one2one	NA		22.9
Tmem33	ENSMUSG00000037720	TMEM33	one2one	NA		22.9
Tmem35a	ENSMUSG00000033578	TMEM35A	one2one	NA		22.9
Tmem35b	ENSMUSG00000070737	TMEM35B	one2one	NA		22.9
Tmem37	ENSMUSG00000050777	TMEM37	one2one	NA		22.9
Tmem38a	ENSMUSG00000031791	TMEM38A	one2one	NA		22.9
Tmem38b	ENSMUSG00000028420	TMEM38B	one2one	NA		22.9
Tmem39a	ENSMUSG00000002845	TMEM39A	one2one	NA		22.9
Tmem39b	ENSMUSG00000053730	TMEM39B	one2one	NA		22.9
Tmem40	ENSMUSG00000059900	TMEM40	one2one	NA		22.9
Tmem41a	ENSMUSG00000022856	TMEM41A	one2one	NA		22.9
Tmem41b	ENSMUSG00000047554	TMEM41B	one2one	NA		22.9
Tmem42	ENSMUSG00000066233	TMEM42	one2one	NA		22.9
Tmem43	ENSMUSG00000030095	TMEM43	one2one	NA		22.9
Tmem44	ENSMUSG00000022537	TMEM44	one2one	NA		22.9
Tmem45a	ENSMUSG00000022754	TMEM45A	one2one	NA		22.9
Tmem50a	ENSMUSG00000028822	TMEM50A	one2one	NA		22.9
Tmem50b	ENSMUSG00000022964	TMEM50B	one2one	NA		22.9
Tmem51	ENSMUSG00000040616	TMEM51	one2one	NA		22.9
Tmem53	ENSMUSG00000048772	TMEM53	one2one	NA		22.9
Tmem59	ENSMUSG00000028618	TMEM59	one2one	NA		22.9
